date,imei,iccid,command,dedupe_key,status,http_code,note,txid,slot
2026-02-12,863457050268521,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",1b5fc27e670254b65d89e416c03189a638b6017217bae52e4d415c26366a6c2d,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671072172016,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",18c921b135ae4d654d0249d800eb6db34770b9a15247c62ab634161746040d06,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,867162027634666,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",5d4702f7752dbb3bd482e5334ec6026eedaf712c59c815c5c5241b8be6b96197,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070585276,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",1dd98581a20cba195ced0b23137433bc021cfe572b0a00a71ffccf7bdd4d6775,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,867162027887207,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",67a5a06c5e8ead1928cbc8b1668306db7b6dec5f3ce344528602f8232ace354f,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070597610,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",4d46e1329b54c5db79a7e36b73eb9044a8b19eec8e68fbabd46219b507adfafc,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070575038,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",3ffcc5c8a5885f3eba04da2579a7f574bd83dbc11f2e467fd1a68d99986dcb74,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457052208376,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d9c6ae7f1aa9c6163591a9dd66174caf14369fdb01f9037f1fdb16ba525ada8f,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863238070322419,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",61c33fcc63fe63ff60f05fcd9cac85f4990c47f496a5fb5d42648102c4962555,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,867162027187350,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",649c0f524ba9b64916b3fd10a4d8de725c7cc466838f3bf84c77f687279e43fc,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457052211693,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",c8ae7df1777d26df2bdbccf0297aefee95bacdcd266e29de5bba1fd817ad2fdc,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457051668141,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a27e416a5635184cca5cd1dda05f2290ef2ddb4868326968dd74de3abda70788,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,868589060354126,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",fcaf8df79a82942d0c3e9dceb935012736541ea2bd49137871af8e2c0f87ba52,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,867162026497859,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",bf231122b31e238e7b53d68010a99ac97495c5383b570cce641429a26deb64a7,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070574718,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",e55fa14018bcfab4f4bdbed333dbaeb7a866892d39f17a0dd8edf0e6cdfef92d,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863238070324332,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",baa7511acd330b8f20add39bedb5ad0a3c7b9b7ce6e2bc83b1ea6c3d72e6d5ec,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070580962,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",0919bf42980f973f5f3dcf6e94935fcdacf763859c52a766c44fead9494c84e2,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863238070324910,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",6e1f74a66e4b38c9f3b563f487c5618da65a36fb45c03b45d029e4a49324f320,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457051713236,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",c714d8eb17d7cb62cd8bd4319cc5ed89c41be0ae4f5fa1ef7e81a4ddca4bea0b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070576887,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",e9d5810fb2a7d501a7bd3ec890103df66687085b9e029a457222cc59db750bc1,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457051683439,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",9459d8437b659b57bd58bf18cc84e579b574cdd97fe7c1dfbb3e031d40211857,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457052211875,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",f3d657e26e21066a0add61540e33b9aea7c3b64151ea70fa2d8bc1fb7918ef56,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070585680,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",8299ea8d93f930c071b1bec8b0e15fb1d879481f4cd44499d45b06f854ebc45f,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070592702,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",00b5437db37c14f2fd2ddfa9bc69899fc30996a591aaa208c27874687edb7a6a,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,867162025928250,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",8f55a9d832a23c70bc661e75cde27e1c8b13ff4db1089418c2836a3a15ae1c73,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,868589060681346,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d6111a19cd7e45f14da8d7c0d00a2e9b51ac4278298dafa9df689c493858d8bb,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,868589060160036,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",eda0b1d6e3d9961e748f139035987c399ada258b465696541aa5a88588d5f205,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457052208657,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",c02d8e56e439d4e27e9437e830af16e03e7748835b73a24bbef9fa34b1b9726a,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,868589060264531,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",68872ac7e4165c949c51a3b98847e6cff9c294145ec3398988ea297a11554db4,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070587157,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",dc4d48daec1d11194549c98ca37636573169775e0587d312c999e89aee9f954f,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457050574092,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",7e5a132f72260cde0b116a3b98fb22039df7732b94f12210052c52c05d77a42b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070592181,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",afbc27b012e24b47ccc00b6a8d7bc0e7c8c3f024ec517f05f160880eac117fad,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070597016,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d43772fef32a06729381568755de46c52d15dc4a76e9c6d7c91cf5c758f5a86b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070583859,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",40fa7af0188b5b9887c6c4ce17494b0b0686e53d6a36106776c0d08464ea0a6c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070594195,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",4738b3bff292c934712d2c2675a67014765e2e8998a8edad5c6a67d16fd426a0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457051074753,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",994a36f3c424f3c94c5eab2a01f060818194179b1cc488d7b5d1d8b060864b27,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,868589060243154,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",c2331aa1caf08a7b60882006c268da046a31fa97714908aba11b9501ffec8765,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,867162027844638,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",813c181a0b787d594e5c379f7c8f801788ab6393c29388a144c31f4f20b5f32c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070598758,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",ca90b6351dc0efe2e05b3d280f824199b2afa33169037e323d83af8f1be8b833,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671072165309,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",067e307db07bea47eae4cda19b5e52a433c05ab4faa1ee8bfc77ead75dc7115c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070587397,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",8c6b22a3de491dc5d23d8121b7aaef096bc9a8caa59e0302a9d8908a6c1d3e9c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,869671070583834,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",feac8df6eaae62e730c1662ec397feb8e2d6dc221b6c1547ab24452f57c7fc0b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,868589060167056,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",e74d69d1f721de3f7d8c5ce705c7a08e69f080d8808d674e81b4ec813203b20b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457052177258,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",f438ef843432373fd894c7ce30c262d4be0a8e98ced1be6cb3c54090fb180458,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-12,863457051697207,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",b29891a71ee36c9c2dc9c01bfd396def08b56b3ec5793826dbc4a34b5f398541,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-13,869671070594195,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",559abdf106d1b387813c2b249badb37742899df3b9eea27a42bd8ceadb571600,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671070586431,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a64e3b82e74b63bce5d69b4c333360a4335622b30a7ad04a2ed9224e759676a8,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671070587645,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",fc61e234e6f5fd8f6442dc045039bef27b235ce9e61329f3f12ac7a3c86c4433,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,868589060264531,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",7bb1ee1f65d051c32c90c0f63b93920b8a18c92ccc604e5cd44205d0e7397b59,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671070588973,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",8d3c1d0e1559ae90918106e3bbed3ebdc9f9d0da135c1811df99e07637e41a32,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863457050574092,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",4900e31b624392841392ab073ea1d586c5562696bf4e746802834311d0710ece,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863238070327194,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",59a694609f8fc47af377da1eb123f77c3242af8901418ea42d814e936eca9afa,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,867162027874411,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",3b0198d4eb369a3343886b1d47514bee243880461e196960436c6b40421361db,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,868589060243154,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d4d533d45db5d58e5fcf707dbb9a6b85b98b823cb06bc761c4ca20221cc05df0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863457050601119,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",5c9e1f4b5604a26729661c8a8556a711bb18b5639eef2b313db2b08d536ede96,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863457052211693,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",31bd89d8c2c4cece02d0cdcf8c14d6c1221cc06126ec2885467e8ad3b1152cf5,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671070589815,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",ee23dd44e82c2bfbcfd157fe724a1120fe8cd770fa07feba3d9b8b3623892e0b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671070590979,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",3a840bae644e308eb82b99b9cb80b995cf821c7a0a62aaacaf81d0934614e255,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671072169616,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",11bb40c89548af4b2ceeb11f9f8d44264eb00f7bb399bf172ea0c30f1951a2e3,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863457052203724,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a6ad40cdc73d2181ccdc43fde7d1bafb9ff059300451f5706e0405e85aba679f,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863457050634813,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a19322087a8aac19e03caba9cb5e4edd2bfae595b56b5126ac663669c3df5dbe,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671072165556,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",431bc462e440712a7d392b6a7b543c59c3ab086e91930d895e3c80e3d1b731a0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,867162027843960,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d52646207bd4d32644853ae200967d3b1ee7c191091b56744853d1904009874a,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863457051056545,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",fb5e5dc880acb1f953ca3b5999dd802882e3d148c1b01a8f5f1faf314415141f,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863457051074753,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",0ba67d4b24026c1041a50096151dada7f95378eea621548b47619ee41350fb61,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671072163734,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",eae5abb175da3cc274741051af4ef65e3ded73d15f72a3c7f974f67762fb2444,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,863457050620911,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",b7b92aeb47d598f176e2a8cee11a229f173171b5f307ab74b37683a1111287e6,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-13,869671072172016,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",5ba1b60eb2f5468a838dddb4a8ff117fb61e26e74fc1e78ab965976c24f411bb,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
